exposure_id,pet_gender,pet_de_sexed,pet_de_sexed_age,pet_is_switcher,pet_age_months,nb_contribution,nb_excess,nb_address_type_adj,nb_suburb,nb_postcode,nb_state,person_dob,nb_contribution_excess,pet_age_years,owner_age_years,nb_number_of_breeds,nb_average_breed_size,nb_breed_type,nb_breed_trait,nb_breed_name_unique,nb_breed_name_unique_concat,is_multi_pet_plan,lead_date_day,quote_date,quote_time_group,Full_month_premium
exposure_f86e9aa6-ad82-4b2a-9836-f4b1fcb4c15b,female,TRUE,7-12 mo,,16,80,100,House,Douglas,4814,QLD,2003-01-05,80100,1 years,21,1,2,purebred,collie related,australian kelpie,australian kelpie,FALSE,0,2024-01-29 19:37:42,Evening (18:00 - 23:59),
exposure_f87603de-4fea-41f6-b252-9388864337eb,male,FALSE,,,28,80,200,House,Charlestown,2290,NSW,1977-07-09,80200,2 years,46,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-04-16 10:04:46,Morning (05:00 - 11:59),
exposure_f8789f8f-d9af-4343-a75d-0c7d7a003c0d,female,TRUE,4-6 mo,TRUE,46,80,200,Apartment,Hope Island,4212,QLD,1996-08-15,80200,3 years,27,1,2,purebred,brachycephalic,french bulldog,french bulldog,TRUE,0,2024-06-07 17:38:55,Afternoon (12:00 - 17:59),
exposure_f888e1b3-25f3-44db-be9d-8e8f8545b9e3,male,FALSE,,,41,80,100,House,Fremantle,6160,WA,1996-04-22,80100,3 years,27,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,TRUE,0,2024-03-12 21:54:04,Evening (18:00 - 23:59),
exposure_f893aeb5-2cfa-4082-9ac3-6586249fd923,male,FALSE,,,4,90,200,House,Marrickville,2204,NSW,1992-02-21,90200,0-6 months,32,1,1,cross,,spoodle,spoodle,FALSE,0,2024-07-10 10:51:40,Morning (05:00 - 11:59),
exposure_f89e8e2f-290c-40af-aea5-8aa59aa89d2c,female,FALSE,,,22,80,0,House,Craven Plateau,2422,NSW,1966-02-07,800,1 years,57,2,1.5,cross,cross,cross,"kelpie, jack russell terrier cross",FALSE,0,2023-10-26 16:12:06,Afternoon (12:00 - 17:59),
exposure_f8a81336-1ae6-4197-85b1-8a0ff4d28d3b,male,FALSE,,,58,80,100,House,Macleod,3085,VIC,1981-09-22,80100,4 years,42,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2024-05-12 11:39:25,Morning (05:00 - 11:59),
exposure_f8b3bff2-e04c-4fef-8ec7-fb96c541ae97,male,TRUE,1-2 yr,,109,80,100,Apartment,Edithvale,3196,VIC,1955-08-18,80100,9 years,68,2,1,cross,cross,cross,"shih tzu, bichon frise",FALSE,0,2024-04-07 05:29:37,Morning (05:00 - 11:59),
exposure_f8b91990-99bf-4c99-96d2-a4b4871edc71,male,FALSE,,,5,90,100,House,Mitcham,3132,VIC,1994-12-29,90100,0-6 months,29,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2024-02-18 13:57:32,Afternoon (12:00 - 17:59),
exposure_f8c74299-dcc1-43af-8520-5def1d008603,male,TRUE,4-6 mo,,32,80,0,House,Thorneside,4158,QLD,1980-07-01,800,2 years,43,1,1,purebred,water dog,poodletoy,poodletoy,FALSE,0,2023-10-13 08:42:10,Morning (05:00 - 11:59),
exposure_f8d3d6d0-6b2d-4ce0-ba6b-dbd3e88b5c37,female,TRUE,4-6 mo,TRUE,62,90,100,House,Geelong West,3218,VIC,1956-09-08,90100,5 years,68,1,1,cross,,schnoodle,schnoodle,FALSE,0,2024-09-11 15:26:33,Afternoon (12:00 - 17:59),
exposure_f8d3dda9-e7d0-4e0f-9b75-502d64f2ac38,female,FALSE,,,33,80,100,House,Campbelltown,2560,NSW,1993-04-16,80100,2 years,31,1,1,purebred,brachycephalic,chihuahua,chihuahua,FALSE,0,2024-07-11 16:01:02,Afternoon (12:00 - 17:59),
exposure_f8d75f5a-34c3-4349-a100-9891c233da78,female,FALSE,,FALSE,2,80,200,House,Geilston Bay,7015,TAS,1987-09-26,80200,0-6 months,37,1,1,purebred,teckel,dachshundminiature long haired,dachshundminiature long haired,FALSE,0,2024-09-16 19:15:13,Evening (18:00 - 23:59),
exposure_f8deb31f-54d6-4f1a-b616-997808bf93db,male,TRUE,0-3 mo,FALSE,68,80,100,Apartment,South Yarra,3141,VIC,1996-07-06,80100,5 years,27,1,1,unnamed cross,unknown,maltese cross,maltese cross,TRUE,0,2024-04-24 21:36:50,Evening (18:00 - 23:59),
exposure_f8ebdf88-e866-46d8-86f9-3a3322b52f31,female,FALSE,,,3,80,100,House,Prahran,3181,VIC,1967-01-10,80100,0-6 months,57,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-02-20 19:29:52,Evening (18:00 - 23:59),
exposure_f8ed74cf-54f9-46e9-b5ef-9d4d26b7fdeb,female,TRUE,1-2 yr,,50,80,100,House,Innaloo,6018,WA,1976-03-19,80100,4 years,47,1,2,purebred,hound,beagle,beagle,FALSE,0,2023-11-26 12:13:57,Afternoon (12:00 - 17:59),
exposure_f8f13ae6-1822-41d4-91b4-a6ebc2949348,male,FALSE,,,99,80,200,House,Fairlight,2094,NSW,1963-02-01,80200,8 years,61,1,2,purebred,water dog,lagotto romagnolo,lagotto romagnolo,FALSE,0,2024-06-26 10:44:48,Morning (05:00 - 11:59),
exposure_f8f26ddc-98e5-4679-aa9a-049f4b1159bb,male,FALSE,,,3,100,100,House,Ferny Hills,4055,QLD,1965-12-22,100100,0-6 months,57,2,1,cross,cross,cross,"maltese cross, shih tzu",FALSE,0,2023-10-03 12:56:37,Afternoon (12:00 - 17:59),
exposure_f901b322-168b-4032-8731-e2e0402410a4,female,FALSE,,FALSE,3,90,200,House,Keiraville,2500,NSW,1993-05-14,90200,0-6 months,31,1,1,purebred,terrier,jack russell terrier,jack russell terrier,FALSE,0,2024-08-08 10:12:18,Morning (05:00 - 11:59),
exposure_f910e474-7a83-4a4f-a920-76a9fd469901,female,FALSE,,,4,80,200,House,Seacombe Heights,5047,SA,1987-11-10,80200,0-6 months,36,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-08-06 14:09:33,Afternoon (12:00 - 17:59),
exposure_f91473f5-8efe-4ccf-a988-c03239637acb,male,FALSE,,FALSE,3,80,100,Apartment,Maroochydore,4558,QLD,1964-06-23,80100,0-6 months,59,1,1,purebred,terrier,yorkshire terrier,yorkshire terrier,FALSE,0,2024-05-29 15:21:50,Afternoon (12:00 - 17:59),
exposure_f91ae487-3bc6-4f3c-9d99-9192a22debdf,male,TRUE,7-12 mo,,26,90,0,House,Oran Park,2570,NSW,1993-07-22,900,2 years,30,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2023-10-04 21:28:45,Evening (18:00 - 23:59),
exposure_f920d986-0996-44c8-85df-4f3e8fff8216,female,FALSE,,,3,80,0,House,Lathlain,6100,WA,1992-04-16,800,0-6 months,31,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-03-04 16:23:12,Afternoon (12:00 - 17:59),
exposure_f927d052-03fb-467e-a80f-fbacc52364e5,female,TRUE,4-6 mo,FALSE,47,90,200,Apartment,Bondi Junction,2022,NSW,1987-09-09,90200,3 years,36,1,3,designerbreed,water dog,labradoodle,labradoodle,FALSE,0,2024-05-05 19:45:10,Evening (18:00 - 23:59),
exposure_f9371a53-5021-4e51-a3c1-f23752db570f,male,FALSE,,,4,90,0,House,Springfield Lakes,4300,QLD,1999-10-13,900,0-6 months,24,2,1,cross,cross,cross,"fox terrierminiature, fox terrier cross",TRUE,0,2023-12-06 21:43:17,Evening (18:00 - 23:59),
exposure_f93b78b9-a0df-440d-bfea-544c384baae4,female,TRUE,1-2 yr,,25,90,100,House,Torrington,4350,QLD,1999-05-03,90100,2 years,24,1,2,purebred,spitz related,samoyed,samoyed,TRUE,0,2023-12-14 16:37:48,Afternoon (12:00 - 17:59),
exposure_f94d5179-15af-4a4a-8dbc-60035f636170,male,FALSE,,FALSE,4,80,200,House,Nedlands,6009,WA,1972-08-23,80200,0-6 months,52,2,1.5,cross,cross,cross,"boston terrier cross, french bulldog",FALSE,0,2024-08-09 01:03:57,Late Night (00:00 - 04:59),
exposure_f95154ba-3b74-41ac-b453-2fd64dd16d68,female,FALSE,,,14,80,200,House,Notting Hill,3168,VIC,1966-11-23,80200,1 years,57,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2024-06-06 12:32:47,Afternoon (12:00 - 17:59),
exposure_f951fe20-be7e-4fe3-9090-ec9fa32cc251,male,TRUE,2+ yr,TRUE,52,80,0,House,Campsie,2194,NSW,1967-06-20,800,4 years,57,1,1,purebred,water dog,poodletoy,poodletoy,FALSE,0,2024-06-10 20:12:48,Evening (18:00 - 23:59),
exposure_f95f46b7-e791-49c9-b351-1910422a76a7,female,FALSE,,FALSE,3,90,200,House,Mascot,2020,NSW,1977-09-11,90200,0-6 months,46,1,2,cross,,bordoodle,bordoodle,FALSE,0,2024-05-25 17:54:07,Afternoon (12:00 - 17:59),
exposure_f963ffc3-61b2-4417-9a8e-ccadae539ddc,female,FALSE,,FALSE,2,80,200,House,East Melbourne,3002,VIC,1983-12-01,80200,0-6 months,40,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-06-23 15:48:57,Afternoon (12:00 - 17:59),
exposure_f96ba9e6-762d-4b4e-ac32-c7782eb5c848,male,FALSE,,,5,80,100,House,Eden Hill,6054,WA,1998-10-06,80100,0-6 months,25,1,2,purebred,spaniel,cocker spaniel,cocker spaniel,FALSE,0,2024-02-02 11:25:53,Morning (05:00 - 11:59),
exposure_f9713a73-3623-47dc-9247-ff7365f2c662,female,FALSE,,FALSE,10,80,100,Apartment,Oxenford,4210,QLD,2003-12-05,80100,7-12 months,20,1,1,purebred,sighthound,italian greyhound,italian greyhound,FALSE,0,2024-07-02 10:27:05,Morning (05:00 - 11:59),
exposure_f9738375-9621-4b90-8035-2531ab9fa6e0,male,FALSE,,,3,80,0,House,Castle Hill,2154,NSW,1974-12-20,800,0-6 months,49,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2024-04-25 21:38:24,Evening (18:00 - 23:59),
exposure_f97e7646-7f62-478f-be41-1c30ac919b01,female,FALSE,,FALSE,3,80,200,House,Charmhaven,2263,NSW,1979-11-22,80200,0-6 months,44,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2024-09-19 16:57:58,Afternoon (12:00 - 17:59),
exposure_f9825843-3c3b-48dd-ac81-61e6bd5b7908,male,FALSE,,,4,90,0,House,Port Fairy,3284,VIC,1964-11-02,900,0-6 months,59,1,1,purebred,terrier,border terrier,border terrier,FALSE,0,2023-12-22 17:02:53,Afternoon (12:00 - 17:59),
exposure_f98c1a2e-2648-4fb3-98ae-ad88a6c45eb5,male,FALSE,,,37,80,200,House,Yarraville,3013,VIC,1983-07-18,80200,3 years,40,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-04-16 20:16:47,Evening (18:00 - 23:59),
exposure_f98daa27-1949-4576-a95a-e48041d52694,male,TRUE,Not Sure,FALSE,24,90,200,House,Daisy Hill,4128,QLD,1985-07-30,90200,2 years,38,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-05-27 12:45:52,Afternoon (12:00 - 17:59),
exposure_f99dba59-e0cd-49e9-9725-5d6ffda00cbd,male,FALSE,,,43,80,100,House,Donnybrook,3064,VIC,1985-09-13,80100,3 years,38,1,2,purebred,collie related,australian kelpie,australian kelpie,TRUE,0,2024-02-01 00:49:14,Late Night (00:00 - 04:59),
exposure_f9a31043-12d6-4ae1-b950-e4e08837960b,female,FALSE,,FALSE,6,80,200,House,Fairfield,2165,NSW,1992-08-28,80200,0-6 months,31,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-07-12 09:54:22,Morning (05:00 - 11:59),
exposure_f9a53eb6-c4c7-4cc2-b4a9-01b77c6f3051,male,TRUE,4-6 mo,,27,80,100,House,Seventeen Mile Rocks,4073,QLD,1994-09-30,80100,2 years,29,2,1,cross,cross,cross,"cavoodle, shih tzu",FALSE,0,2024-04-01 15:58:08,Afternoon (12:00 - 17:59),
exposure_f9a54009-ebf4-4227-afe3-c303fc66906d,female,TRUE,2+ yr,FALSE,40,80,200,House,Edgewater,6027,WA,1981-07-15,80200,3 years,43,1,3,purebred,sighthound,greyhound,greyhound,FALSE,0,2024-08-02 13:02:26,Afternoon (12:00 - 17:59),
exposure_f9c05cac-48a7-46de-b9c6-c1ba38a8ab75,male,FALSE,,,49,80,100,House,Abbotsford,3067,VIC,1984-11-27,80100,4 years,39,1,1,purebred,terrier,jack russell terrier,jack russell terrier,FALSE,0,2024-05-23 13:23:45,Afternoon (12:00 - 17:59),
exposure_f9c5a3f2-a77b-4f83-9698-4c8e9ff5fbfb,male,FALSE,,,3,100,100,House,Seaford Meadows,5169,SA,1977-05-24,100100,0-6 months,46,1,2,purebred,brachycephalic,french bulldog,french bulldog,FALSE,0,2024-01-11 07:09:34,Morning (05:00 - 11:59),
exposure_f9c621c6-f4d8-4390-ba86-5333f83db2ff,male,FALSE,,,35,80,200,House,Weir Views,3338,VIC,1992-11-27,80200,2 years,31,1,3,purebred,shepherd type,german shepherd,german shepherd,FALSE,0,2024-06-11 02:07:22,Late Night (00:00 - 04:59),
exposure_f9cc4e99-89f0-416c-9bd0-ef41155030a1,female,FALSE,,,49,80,200,House,Freshwater,2096,NSW,1990-08-16,80200,4 years,33,1,3,purebred,spitz related,chow chow,chow chow,FALSE,0,2024-04-09 11:10:56,Morning (05:00 - 11:59),
exposure_f9d6e6b0-48e2-4e7c-9999-8e19a5ddc625,female,FALSE,,,34,80,0,Apartment,South Melbourne,3205,VIC,1997-10-28,800,2 years,26,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2023-10-26 14:07:09,Afternoon (12:00 - 17:59),
exposure_f9d7373a-1355-44d9-b176-d48a3dc522c7,female,TRUE,0-3 mo,,9,90,0,House,Chatswood,2067,NSW,1996-09-25,900,7-12 months,27,1,3,cross,,bernedoodle,bernedoodle,TRUE,0,2024-03-17 17:15:50,Afternoon (12:00 - 17:59),
exposure_f9e5ee7e-9eee-49f2-b330-a72376745a6e,female,FALSE,,,16,80,100,House,Umina Beach,2257,NSW,1992-03-28,80100,1 years,31,1,2,purebred,pointer,hungarian vizsla,hungarian vizsla,FALSE,0,2023-11-17 13:39:28,Afternoon (12:00 - 17:59),
exposure_f9e7385d-0fc9-4d4c-89c4-a3582beeaed5,male,FALSE,,TRUE,40,80,200,House,Surrey Hills,3127,VIC,1986-07-22,80200,3 years,38,1,3,purebred,pointer,dalmatian,dalmatian,FALSE,0,2024-06-25 11:28:04,Morning (05:00 - 11:59),
exposure_f9f20244-97e8-4669-bcb6-ff535e5a6f6b,female,TRUE,7-12 mo,FALSE,53,90,200,House,Wandin North,3139,VIC,2000-02-11,90200,4 years,24,1,3,purebred,retriever,labrador retriever,labrador retriever,TRUE,0,2024-09-03 15:57:35,Afternoon (12:00 - 17:59),
exposure_f9f66aee-7cd7-445d-a8ed-d11e287fe894,female,FALSE,,FALSE,3,80,200,House,Clyde North,3978,VIC,1993-12-08,80200,0-6 months,30,2,1,cross,cross,cross,"cavoodle, poodletoy",TRUE,0,2024-07-13 16:54:13,Afternoon (12:00 - 17:59),
exposure_f9f7740d-6f63-4a8e-8750-b4a0092e0dad,female,FALSE,,FALSE,1,80,200,House,Macclesfield,5153,SA,1988-01-10,80200,0-6 months,36,1,3,purebred,mastiff,rottweiler,rottweiler,FALSE,0,2024-09-24 15:46:03,Afternoon (12:00 - 17:59),
exposure_fa09b81d-b94e-4139-aa73-36679e714dba,male,TRUE,Not Sure,,35,80,0,House,Greenacres,5086,SA,1979-11-28,800,2 years,44,1,1,purebred,terrier,jack russell terrier,jack russell terrier,FALSE,0,2023-12-01 09:33:57,Morning (05:00 - 11:59),
exposure_fa09fc1f-ccf4-4d4c-8a61-ac5552eab19c,female,FALSE,,,5,80,100,House,Rosanna,3084,VIC,1995-09-15,80100,0-6 months,28,1,3,designerbreed,water dog,labradoodle,labradoodle,FALSE,0,2024-03-18 20:25:12,Evening (18:00 - 23:59),
exposure_fa0d9ed7-723c-4dc4-9940-50bb16f5f362,male,FALSE,,FALSE,3,80,200,House,Sydney,2000,NSW,1980-01-20,80200,0-6 months,44,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-09-17 11:53:59,Morning (05:00 - 11:59),
exposure_fa11c628-5fcb-4f73-88fb-a83f5f0717d4,female,FALSE,,FALSE,6,80,200,House,Boambee East,2452,NSW,1997-05-06,80200,0-6 months,27,2,1,cross,cross,cross,"fox terrierminiature, jack russell terrier",FALSE,0,2024-08-14 14:17:53,Afternoon (12:00 - 17:59),
exposure_fa1b4022-e594-4a07-902a-b0480af6e488,female,FALSE,,,2,90,100,House,Eerwah Vale,4562,QLD,1993-08-24,90100,0-6 months,30,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-03-12 18:50:41,Evening (18:00 - 23:59),
exposure_fa24edc7-6f49-4759-960b-fc67987ab8e2,female,FALSE,,FALSE,5,90,200,House,Forest Hill,4342,QLD,1997-06-26,90200,0-6 months,27,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2024-09-08 07:32:21,Morning (05:00 - 11:59),
exposure_fa2b2f80-6c3c-4b0b-8da3-0ad19c106eab,female,FALSE,,,26,90,0,House,Margate,4019,QLD,1972-12-25,900,2 years,51,1,3,designerbreed,water dog,labradoodle,labradoodle,FALSE,0,2024-02-15 13:10:33,Afternoon (12:00 - 17:59),
exposure_fa33fdac-ffce-4461-8f58-8835382d6281,female,TRUE,0-3 mo,FALSE,2,90,200,Apartment,Logan Reserve,4133,QLD,2001-06-17,90200,0-6 months,23,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-07-10 18:00:55,Evening (18:00 - 23:59),
exposure_fa342eec-d28a-48ea-95fb-bb8ce1ff4896,male,FALSE,,,3,80,100,House,Port Melbourne,3207,VIC,1978-05-26,80100,0-6 months,45,1,3,purebred,retriever,golden retriever,golden retriever,TRUE,0,2024-01-19 07:50:57,Morning (05:00 - 11:59),
exposure_fa362637-9a28-44df-ae31-b8f13384d37b,female,TRUE,4-6 mo,TRUE,116,80,200,House,Oxley,4075,QLD,1971-09-25,80200,9 years,52,1,1,unnamed cross,unknown,maltese cross,maltese cross,FALSE,0,2024-07-08 17:44:19,Afternoon (12:00 - 17:59),
exposure_fa38d423-bc68-44cd-a8ad-82561786ef45,female,TRUE,2+ yr,FALSE,56,80,200,House,Riverslea,3860,VIC,1971-10-13,80200,4 years,52,1,1,purebred,collie related,shetland sheepdog,shetland sheepdog,TRUE,0,2024-09-09 12:02:04,Afternoon (12:00 - 17:59),
exposure_fa3ca854-3d57-40b1-8125-157225deef4d,female,TRUE,2+ yr,FALSE,72,80,200,House,Mount Waverley,3149,VIC,1995-07-14,80200,6 years,28,2,1,cross,cross,cross,"maltese cross, shih tzu",TRUE,0,2024-04-18 07:20:48,Morning (05:00 - 11:59),
exposure_fa449e52-5da2-4c88-9e45-f15a1982fce5,male,FALSE,,FALSE,37,80,200,House,Oakdale,2570,NSW,2003-06-06,80200,3 years,21,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,TRUE,0,2024-06-21 21:01:58,Evening (18:00 - 23:59),
exposure_fa46d9db-2567-4928-8555-3d8f86ae335e,female,FALSE,,,2,80,100,House,Morwell,3840,VIC,1987-12-04,80100,0-6 months,36,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-01-21 19:34:48,Evening (18:00 - 23:59),
exposure_fa4cc529-7cee-490a-bef9-33831f391ffa,male,TRUE,2+ yr,FALSE,38,80,0,House,Long Jetty,2261,NSW,1987-11-18,800,3 years,36,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2024-05-14 12:53:27,Afternoon (12:00 - 17:59),
exposure_fa4d65c2-8e09-4730-9ee7-627d2741893b,female,FALSE,,,20,80,100,House,Durack,4077,QLD,1988-03-06,80100,1 years,36,1,1,purebred,terrier,jack russell terrier,jack russell terrier,FALSE,0,2024-05-27 14:36:13,Afternoon (12:00 - 17:59),
exposure_fa52f405-5fbc-4233-b797-649e3b1040a3,male,FALSE,,,40,100,100,House,Tolmans Hill,7007,TAS,1976-10-15,100100,3 years,47,1,3,purebred,shepherd type,german shepherd,german shepherd,TRUE,0,2023-11-06 21:15:47,Evening (18:00 - 23:59),
exposure_fa711078-2105-4333-a29c-2913e75c1fc3,male,TRUE,0-3 mo,FALSE,54,80,200,House,Punchbowl,2196,NSW,1996-06-06,80200,4 years,27,1,1,unnamed cross,unknown,chihuahua cross,chihuahua cross,FALSE,0,2024-05-02 08:59:48,Morning (05:00 - 11:59),
exposure_fa7338c5-b61d-48ce-ab1e-a0edc95fbe7d,male,FALSE,,,5,80,200,House,Bondi Beach,2026,NSW,1994-04-19,80200,0-6 months,30,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2024-08-06 08:59:33,Morning (05:00 - 11:59),
exposure_fa839ade-9ca4-41c3-a637-375cf995f742,male,FALSE,,,36,80,100,House,Urraween,4655,QLD,1951-08-08,80100,3 years,72,1,1,unnamed cross,unknown,maltese cross,maltese cross,FALSE,0,2024-06-30 16:09:25,Afternoon (12:00 - 17:59),
exposure_fa9b5755-0c4c-4357-b455-bee009922e0b,female,FALSE,,,8,90,100,House,Molendinar,4214,QLD,1983-03-03,90100,7-12 months,40,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-01-01 19:35:38,Evening (18:00 - 23:59),
exposure_faa16bdb-1317-418f-b81d-176e8d452839,female,FALSE,,,8,100,100,House,St Clair,2759,NSW,2001-10-11,100100,7-12 months,22,1,1,unnamed cross,unknown,maltese cross,maltese cross,FALSE,0,2023-12-28 20:58:42,Evening (18:00 - 23:59),
exposure_faa96b12-0a45-4de5-89bc-b8d8a54b54bc,male,FALSE,,,5,80,100,House,Wynnum,4178,QLD,1987-06-22,80100,0-6 months,36,1,2,unnamed cross,unknown,australian kelpie cross,australian kelpie cross,FALSE,0,2024-04-19 17:42:33,Afternoon (12:00 - 17:59),
exposure_faaddf26-d4c4-41c2-af65-f769165ef094,male,FALSE,,,45,80,200,House,Broadbeach Waters,4218,QLD,1992-04-01,80200,3 years,32,1,2,purebred,brachycephalic,french bulldog,french bulldog,TRUE,0,2024-09-13 11:49:43,Morning (05:00 - 11:59),
exposure_faaefbc3-fd43-460a-95e9-7244938cbebb,female,FALSE,,FALSE,2,80,100,House,Farrer,2607,ACT,1979-05-17,80100,0-6 months,45,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-05-27 19:19:03,Evening (18:00 - 23:59),
exposure_fab9694c-05ab-42ad-a7fb-32bb8a1aac62,female,FALSE,,FALSE,34,80,100,House,Croydon,3136,VIC,1990-10-12,80100,2 years,33,2,3,cross,cross,cross,"labrador retriever, german pointershort haired",TRUE,0,2024-08-12 20:49:55,Evening (18:00 - 23:59),
exposure_fac30d25-7683-48d1-90cc-62d7b0edb925,male,FALSE,,,25,80,200,House,Endeavour Hills,3802,VIC,1991-01-20,80200,2 years,33,1,3,purebred,retriever,golden retriever,golden retriever,TRUE,0,2024-07-05 13:33:33,Afternoon (12:00 - 17:59),
exposure_fac61ce9-45ac-455b-9910-66ed7a3b61fd,female,FALSE,,,20,80,100,House,Mornington,3931,VIC,1987-11-04,80100,1 years,36,1,1,unnamed cross,unknown,jack russell terrier cross,jack russell terrier cross,FALSE,0,2024-03-04 08:30:35,Morning (05:00 - 11:59),
exposure_facc384c-f6ef-461b-b8d2-53af05cdca5e,female,FALSE,,,2,100,100,House,Nerang,4211,QLD,1988-11-27,100100,0-6 months,35,2,1,cross,cross,cross,"shih tzu, maltese",TRUE,0,2024-02-09 19:39:48,Evening (18:00 - 23:59),
exposure_fadb6a40-a615-4eae-a0f7-86f870a90bf9,male,TRUE,7-12 mo,,13,90,100,Apartment,Mount Druitt,2770,NSW,1998-01-04,90100,1 years,25,1,2,purebred,spitz related,shiba inu,shiba inu,TRUE,0,2023-11-27 13:52:53,Afternoon (12:00 - 17:59),
exposure_fadc511b-a525-4a1c-b594-ee3907fadb55,male,FALSE,,,4,90,100,House,Woodcroft,5162,SA,1996-02-26,90100,0-6 months,28,1,2,purebred,spaniel,cocker spaniel,cocker spaniel,FALSE,0,2024-03-22 08:52:25,Morning (05:00 - 11:59),
exposure_fadc864c-f5a9-4e6b-adef-b13713d326f6,male,FALSE,,,3,90,100,House,Glandore,5037,SA,1989-03-05,90100,0-6 months,35,1,1,purebred,brachycephalic,chihuahua,chihuahua,FALSE,0,2024-03-25 07:37:26,Morning (05:00 - 11:59),
exposure_fae0e1ad-7299-463e-b66c-0721dca7e758,male,FALSE,,,16,80,100,House,Victoria Point,4165,QLD,2003-06-25,80100,1 years,20,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-03-02 16:34:05,Afternoon (12:00 - 17:59),
exposure_fae398f6-56c5-430e-94ae-2f9669c9697f,male,TRUE,1-2 yr,TRUE,27,80,200,Apartment,Branxton,2335,NSW,1994-12-05,80200,2 years,29,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,TRUE,0,2024-08-16 17:31:19,Afternoon (12:00 - 17:59),
exposure_fae99fa4-b95b-46b3-ae5b-059d3046fa54,female,FALSE,,,3,80,100,Apartment,Carrum,3197,VIC,1979-04-24,80100,0-6 months,44,1,2,purebred,spaniel,english springer spaniel,english springer spaniel,FALSE,0,2024-02-20 16:48:20,Afternoon (12:00 - 17:59),
exposure_faed0757-f493-4aeb-9709-6908aa894d98,female,FALSE,,,8,80,100,House,Wellard,6170,WA,1979-06-13,80100,7-12 months,44,1,1,unnamed cross,unknown,maltese cross,maltese cross,FALSE,0,2023-11-06 10:32:55,Morning (05:00 - 11:59),
exposure_faef9ded-63db-481b-8933-12dc2a1fd839,female,FALSE,,FALSE,4,80,200,House,Silverdale,2752,NSW,1963-08-23,80200,0-6 months,61,1,3,purebred,water dog,poodlestandard,poodlestandard,FALSE,0,2024-08-15 07:54:38,Morning (05:00 - 11:59),
exposure_faf4b951-a2b5-45d6-bf72-1dad890b811d,female,TRUE,4-6 mo,,63,80,100,House,Stanmore,2048,NSW,1974-02-19,80100,5 years,49,1,2,purebred,brachycephalic,french bulldog,french bulldog,FALSE,0,2023-09-11 15:26:42,Afternoon (12:00 - 17:59),
exposure_faf81159-f82f-40d4-b7de-1f658b065a53,female,FALSE,,,13,80,200,House,Donnybrook,6239,WA,1956-07-26,80200,1 years,68,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-08-18 20:16:11,Evening (18:00 - 23:59),
exposure_fafc69c6-420c-4bc0-bd6a-ef072f48e56f,male,FALSE,,,72,90,200,House,Kangaroo Point,4169,QLD,1986-08-25,90200,6 years,37,1,2,unnamed cross,unknown,cardigan welsh corgi cross,cardigan welsh corgi cross,FALSE,0,2024-06-04 07:45:04,Morning (05:00 - 11:59),
